"region","species_name","cuid","cu_name_pse","year","spawners","recruits","kf_alpha","lnrs","ricker_resid","r_s"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1983","339204","503092","-989898","-989898","-989898","1.48315467977972"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1984","131000","206726","-989898","-989898","-989898","1.57806106870229"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1985","112339","292062","-989898","-989898","-989898","2.59982730841471"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1986","119820","274312","-989898","-989898","-989898","2.28936738440995"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1987","277562","1258257","-989898","-989898","-989898","4.53324662597906"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1988","195327","599789","-989898","-989898","-989898","3.07069171184731"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1989","171652","400875","-989898","-989898","-989898","2.33539370353972"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1990","163320","138603","-989898","-989898","-989898","0.84865907421014"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1991","402976","74102","-989898","-989898","-989898","0.183886881600889"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1992","149898","290005","-989898","-989898","-989898","1.93468225059707"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1993","227694","421980","-989898","-989898","-989898","1.8532767661862"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1994","113121","240203","-989898","-989898","-989898","2.12341651859513"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1995","40940","241683","-989898","-989898","-989898","5.9033463605276"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1996","157087","261944","-989898","-989898","-989898","1.66750908732104"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1997","174088","717176","-989898","-989898","-989898","4.11961766462938"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1998","184542","518419","-989898","-989898","-989898","2.80921958145029"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","1999","203969","569644","-989898","-989898","-989898","2.79279694463374"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2000","52043","213510","-989898","-989898","-989898","4.10256902945641"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2001","307106","329841","-989898","-989898","-989898","1.07402981381022"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2002","259482","97064","-989898","-989898","-989898","0.374068336146631"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2003","223546","17687","-989898","-989898","-989898","0.0791201810812987"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2004","213021","189218","-989898","-989898","-989898","0.888259842926284"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2005","172962","454549","-989898","-989898","-989898","2.62802812178398"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2006","135493","966913","-989898","-989898","-989898","7.13625796166592"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2007","67717","645291","-989898","-989898","-989898","9.52923195061801"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2008","59589","100033","-989898","-989898","-989898","1.67871587037876"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2009","203858","147482","-989898","-989898","-989898","0.723454561508501"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2010","255339","530210","-989898","-989898","-989898","2.07649438589483"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2011","431213","1383303","-989898","-989898","-989898","3.20793436190467"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2012","147441","-989898","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2013","66491","-989898","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","952","Great Central","2014","66298","-989898","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1974","-989898","141750","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1975","-989898","255683","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1976","-989898","469336","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1977","76662","495063","-989898","-989898","-989898","6.45773655787744"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1978","34091","552802","-989898","-989898","-989898","16.2154820920478"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1979","42181","570766","-989898","-989898","-989898","13.5313529788293"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1980","124943","391378","-989898","-989898","-989898","3.13245239829362"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1981","118710","288013","-989898","-989898","-989898","2.42618987448404"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1982","213477","203184","-989898","-989898","-989898","0.951784032940317"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1983","239763","371601","-989898","-989898","-989898","1.54986799464471"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1984","76373","340157","-989898","-989898","-989898","4.45389077291713"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1985","113688","172160","-989898","-989898","-989898","1.5143198930406"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1986","173915","265697","-989898","-989898","-989898","1.52774056291867"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1987","105457","652446","-989898","-989898","-989898","6.1868439269086"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1988","210518","625357","-989898","-989898","-989898","2.97056308724195"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1989","133349","407469","-989898","-989898","-989898","3.05565846013093"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1990","93631","181985","-989898","-989898","-989898","1.94364046095844"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1991","140123","59697","-989898","-989898","-989898","0.426032842574024"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1992","192641","320116","-989898","-989898","-989898","1.66172310152044"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1993","187860","263928","-989898","-989898","-989898","1.40491855637177"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1994","142162","189097","-989898","-989898","-989898","1.3301515172831"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1995","43254","386549","-989898","-989898","-989898","8.93672261524946"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1996","207716","145416","-989898","-989898","-989898","0.700071251131352"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1997","126349","326803","-989898","-989898","-989898","2.58651037997926"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1998","142360","732605","-989898","-989898","-989898","5.14614357965721"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","1999","162776","353960","-989898","-989898","-989898","2.17452204256156"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2000","108568","219481","-989898","-989898","-989898","2.02159936629578"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2001","158923","150480","-989898","-989898","-989898","0.946873643210863"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2002","190971","131771","-989898","-989898","-989898","0.690005288761121"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2003","163807","21883","-989898","-989898","-989898","0.133590139615523"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2004","113798","114009","-989898","-989898","-989898","1.00185416263906"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2005","131949","333893","-989898","-989898","-989898","2.53047010587424"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2006","61940","885639","-989898","-989898","-989898","14.2983371004198"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2007","52837","811356","-989898","-989898","-989898","15.3558301947499"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2008","65333","271242","-989898","-989898","-989898","4.15168444736963"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2009","130289","304275","-989898","-989898","-989898","2.33538518217194"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2010","296956","1046784","-989898","-989898","-989898","3.52504748178181"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2011","381980","1456369","-989898","-989898","-989898","3.81268391015236"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2012","192226","-989898","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2013","119849","-989898","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Lake sockeye","969","Sproat","2014","175401","-989898","-989898","-989898","-989898","-989898"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1954","535824","423234","-989898","-989898","-989898","0.78987503359312"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1956","165736","651463","-989898","-989898","-989898","3.93072718057634"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1958","211510","56270","-989898","-989898","-989898","0.266039430759775"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1960","20125","58849","-989898","-989898","-989898","2.92417391304348"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1962","26558","78202","-989898","-989898","-989898","2.94457413961895"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1964","29425","127831","-989898","-989898","-989898","4.34429906542056"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1966","31704","128853","-989898","-989898","-989898","4.0642505677517"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1968","32773","81650","-989898","-989898","-989898","2.49138009947213"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1970","22935","61269","-989898","-989898","-989898","2.67141922825376"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1972","25426","78962","-989898","-989898","-989898","3.10556123652954"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1974","27788","185533","-989898","-989898","-989898","6.67673096300561"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1976","54144","57075","-989898","-989898","-989898","1.05413342198582"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1978","23413","83642","-989898","-989898","-989898","3.57245974458634"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1980","42742","9159","-989898","-989898","-989898","0.214285714285714"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1982","5589","13475","-989898","-989898","-989898","2.41098586509215"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1984","5122","459634","-989898","-989898","-989898","89.7372120265521"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1986","314428","356105","-989898","-989898","-989898","1.13254862798479"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1988","245203","941388","-989898","-989898","-989898","3.83921893288418"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1990","718802","562370","-989898","-989898","-989898","0.782371223229763"
"Vancouver Island & Mainland Inlets","Pink (even)","917","Georgia Strait (even)","1992","352877","160138","-989898","-989898","-989898","0.453806850545658"
