"region","species_name","species_qualified","cuid","cu_name_pse","year","spawners","recruits","r_s"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1950,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1951,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1952,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1953,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1954,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1955,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1956,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1957,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1958,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1959,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1960,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1961,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1962,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1963,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1964,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1965,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1966,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1967,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1968,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1969,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1970,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1971,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1972,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1973,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1974,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1975,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1976,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1977,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1978,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1979,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1980,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1981,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1982,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1983,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1984,"19097","94479","4.947321568832801"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1985,"12930","15220","1.177107501933488"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1986,"7596","63122","8.309899947340705"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1987,"33831","104211","3.080340516094706"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1988,"22802","115605","5.06995000438558"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1989,"33819","70742","2.0917827256867443"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1990,"11437","45813","4.005683308559937"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1991,"16259","113095","6.955839842548742"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1992,"42393","43486","1.025782558441252"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1993,"54143","35177","0.6497054097482592"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1994,"42423","37059","0.873559154232374"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1995,"26979","58614","2.1725786723006784"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1996,"51321","87345","1.7019348804582919"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1997,"18976","29497","1.55443718381113"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1998,"14172","92616","6.535139712108383"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",1999,"19165","37105","1.936081398382468"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2000,"20918","89135","4.261162635051152"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2001,"35016","20393","0.5823909070139365"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2002,"12180","74997","6.157389162561576"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2003,"30731","15826","0.514984868699359"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2004,"46617","63609","1.3645022202200914"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2005,"25126","35096","1.3968001273581152"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2006,"20080","37640","1.8745019920318724"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2007,"21942","12493","0.5693646887248199"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2008,"14507","17846","1.2301647480526643"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2009,"27563","15108","0.5481261110909552"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2010,"27131","46324","1.7074195569643582"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2011,"12548","31716","2.527574115396876"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2012,"6399","13234","2.068135646194718"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2013,"10286","10848","1.0546373711841337"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2014,"16857","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2015,"23745","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2016,"-989898","-989898","-989898"
"Skeena","Chinook","CK",222,"Middle Skeena-Large Lakes",2017,"-989898","-989898","-989898"
"Skeena","Chinook","CK",229,"Zymoetz",1984,"669","2224","3.3243647234678626"
"Skeena","Chinook","CK",229,"Zymoetz",1985,"1637","727","0.44410507025045814"
"Skeena","Chinook","CK",229,"Zymoetz",1986,"1262","6240","4.944532488114104"
"Skeena","Chinook","CK",229,"Zymoetz",1987,"5597","13060","2.3333928890477043"
"Skeena","Chinook","CK",229,"Zymoetz",1988,"2923","5595","1.9141293191926103"
"Skeena","Chinook","CK",229,"Zymoetz",1989,"224","3678","16.419642857142858"
"Skeena","Chinook","CK",229,"Zymoetz",1990,"1460","4617","3.1623287671232876"
"Skeena","Chinook","CK",229,"Zymoetz",1991,"2246","3628","1.6153161175422974"
"Skeena","Chinook","CK",229,"Zymoetz",1992,"6688","2866","0.4285287081339713"
"Skeena","Chinook","CK",229,"Zymoetz",1993,"3348","3806","1.1367980884109916"
"Skeena","Chinook","CK",229,"Zymoetz",1994,"1988","2319","1.1664989939637826"
"Skeena","Chinook","CK",229,"Zymoetz",1995,"2425","6043","2.491958762886598"
"Skeena","Chinook","CK",229,"Zymoetz",1996,"2415","14673","6.075776397515528"
"Skeena","Chinook","CK",229,"Zymoetz",1997,"2144","4443","2.072294776119403"
"Skeena","Chinook","CK",229,"Zymoetz",1998,"1465","9796","6.686689419795222"
"Skeena","Chinook","CK",229,"Zymoetz",1999,"2287","1491","0.6519457804984696"
"Skeena","Chinook","CK",229,"Zymoetz",2000,"2994","9202","3.073480293921176"
"Skeena","Chinook","CK",229,"Zymoetz",2001,"6257","1851","0.295828671887486"
"Skeena","Chinook","CK",229,"Zymoetz",2002,"2512","11467","4.564888535031847"
"Skeena","Chinook","CK",229,"Zymoetz",2003,"3440","3548","1.0313953488372094"
"Skeena","Chinook","CK",229,"Zymoetz",2004,"5087","3978","0.7819933162964419"
"Skeena","Chinook","CK",229,"Zymoetz",2005,"2869","3094","1.0784245381666087"
"Skeena","Chinook","CK",229,"Zymoetz",2006,"3178","4807","1.512586532410321"
"Skeena","Chinook","CK",229,"Zymoetz",2007,"3371","2358","0.699495698605755"
"Skeena","Chinook","CK",229,"Zymoetz",2008,"2028","2883","1.4215976331360947"
"Skeena","Chinook","CK",229,"Zymoetz",2009,"2090","2184","1.044976076555024"
"Skeena","Chinook","CK",229,"Zymoetz",2010,"3356","3212","0.9570917759237187"
"Skeena","Chinook","CK",229,"Zymoetz",2011,"1817","458","0.25206384149697303"
"Skeena","Chinook","CK",229,"Zymoetz",2012,"1256","1374","1.0939490445859872"
"Skeena","Chinook","CK",229,"Zymoetz",2013,"2226","1291","0.5799640610961365"
"Skeena","Chinook","CK",229,"Zymoetz",2014,"1555","-989898","-989898"
"Skeena","Chinook","CK",229,"Zymoetz",2015,"1812","-989898","-989898"
"Skeena","Chinook","CK",229,"Zymoetz",2016,"-989898","-989898","-989898"
"Skeena","Chinook","CK",229,"Zymoetz",2017,"-989898","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1950,"-989898","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1951,"-989898","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1952,"-989898","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1953,"-989898","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1954,"34152","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1955,"514","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1956,"6213","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1957,"3455","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1958,"6867","30813","4.487112276103102"
"Skeena","Chum","CM",211,"Lower Skeena",1959,"-989898","14757","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1960,"-989898","15758","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",1961,"78561","19770","0.2516515828464505"
"Skeena","Chum","CM",211,"Lower Skeena",1962,"17293","60550","3.5014167582258717"
"Skeena","Chum","CM",211,"Lower Skeena",1963,"8901","59940","6.734074823053589"
"Skeena","Chum","CM",211,"Lower Skeena",1964,"8776","36559","4.165793072014585"
"Skeena","Chum","CM",211,"Lower Skeena",1965,"8754","33435","3.819396847155586"
"Skeena","Chum","CM",211,"Lower Skeena",1966,"32639","31633","0.9691779772664604"
"Skeena","Chum","CM",211,"Lower Skeena",1967,"26686","20806","0.7796597466836543"
"Skeena","Chum","CM",211,"Lower Skeena",1968,"18712","97777","5.225363403163745"
"Skeena","Chum","CM",211,"Lower Skeena",1969,"18270","66074","3.616529830322934"
"Skeena","Chum","CM",211,"Lower Skeena",1970,"19463","34542","1.7747520937162822"
"Skeena","Chum","CM",211,"Lower Skeena",1971,"6878","23238","3.3785984297760976"
"Skeena","Chum","CM",211,"Lower Skeena",1972,"55601","23618","0.4247765327961727"
"Skeena","Chum","CM",211,"Lower Skeena",1973,"37907","32942","0.8690215527475137"
"Skeena","Chum","CM",211,"Lower Skeena",1974,"16353","18843","1.1522656393322326"
"Skeena","Chum","CM",211,"Lower Skeena",1975,"13243","19691","1.4868987389564299"
"Skeena","Chum","CM",211,"Lower Skeena",1976,"14852","66429","4.472730945327228"
"Skeena","Chum","CM",211,"Lower Skeena",1977,"14906","38013","2.550181135113377"
"Skeena","Chum","CM",211,"Lower Skeena",1978,"10241","13741","1.3417634996582366"
"Skeena","Chum","CM",211,"Lower Skeena",1979,"7796","12597","1.6158286300667009"
"Skeena","Chum","CM",211,"Lower Skeena",1980,"39361","88788","2.255735372576916"
"Skeena","Chum","CM",211,"Lower Skeena",1981,"17968","41333","2.30036731967943"
"Skeena","Chum","CM",211,"Lower Skeena",1982,"9390","30700","3.269435569755059"
"Skeena","Chum","CM",211,"Lower Skeena",1983,"2330","40794","17.50815450643777"
"Skeena","Chum","CM",211,"Lower Skeena",1984,"55531","299114","5.3864328032990585"
"Skeena","Chum","CM",211,"Lower Skeena",1985,"23000","61800","2.6869565217391305"
"Skeena","Chum","CM",211,"Lower Skeena",1986,"16266","12347","0.7590679945899422"
"Skeena","Chum","CM",211,"Lower Skeena",1987,"8511","10581","1.2432146633768064"
"Skeena","Chum","CM",211,"Lower Skeena",1988,"169087","17573","0.10392874673984398"
"Skeena","Chum","CM",211,"Lower Skeena",1989,"33936","33914","0.9993517208863744"
"Skeena","Chum","CM",211,"Lower Skeena",1990,"6265","26159","4.175418994413408"
"Skeena","Chum","CM",211,"Lower Skeena",1991,"4394","26526","6.0368684569868005"
"Skeena","Chum","CM",211,"Lower Skeena",1992,"7047","30439","4.319426706399886"
"Skeena","Chum","CM",211,"Lower Skeena",1993,"18257","57846","3.168428547954209"
"Skeena","Chum","CM",211,"Lower Skeena",1994,"15065","33202","2.203916362429472"
"Skeena","Chum","CM",211,"Lower Skeena",1995,"14942","8378","0.5607013786641681"
"Skeena","Chum","CM",211,"Lower Skeena",1996,"16017","14732","0.9197727414621965"
"Skeena","Chum","CM",211,"Lower Skeena",1997,"45041","23801","0.5284296529828378"
"Skeena","Chum","CM",211,"Lower Skeena",1998,"29239","9963","0.34074352748041997"
"Skeena","Chum","CM",211,"Lower Skeena",1999,"6168","13801","2.2375162127107653"
"Skeena","Chum","CM",211,"Lower Skeena",2000,"10271","31547","3.071463343394022"
"Skeena","Chum","CM",211,"Lower Skeena",2001,"18996","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2002,"7292","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2003,"9786","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2004,"25371","5096","0.2008592487485712"
"Skeena","Chum","CM",211,"Lower Skeena",2005,"24758","5130","0.20720575167622587"
"Skeena","Chum","CM",211,"Lower Skeena",2006,"-989898","3346","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2007,"8102","7999","0.9872870896075043"
"Skeena","Chum","CM",211,"Lower Skeena",2008,"4051","5574","1.3759565539372995"
"Skeena","Chum","CM",211,"Lower Skeena",2009,"4645","1492","0.32120559741657695"
"Skeena","Chum","CM",211,"Lower Skeena",2010,"2466","2271","0.9209245742092458"
"Skeena","Chum","CM",211,"Lower Skeena",2011,"6973","2318","0.33242506811989103"
"Skeena","Chum","CM",211,"Lower Skeena",2012,"5078","2469","0.48621504529342263"
"Skeena","Chum","CM",211,"Lower Skeena",2013,"1152","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2014,"1902","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2015,"2012","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2016,"-989898","-989898","-989898"
"Skeena","Chum","CM",211,"Lower Skeena",2017,"-989898","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1950,"-989898","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1951,"-989898","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1952,"-989898","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1953,"-989898","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1954,"231607","919904","3.9718315940364497"
"Skeena","Coho","CO",202,"Lower Skeena",1955,"193387","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1956,"383388","-989898","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1957,"261359","907049","3.470509911654085"
"Skeena","Coho","CO",202,"Lower Skeena",1958,"620978","475707","0.76606095546058"
"Skeena","Coho","CO",202,"Lower Skeena",1959,"-989898","589173","-989898"
"Skeena","Coho","CO",202,"Lower Skeena",1960,"496932","909412","1.8300532064749302"
"Skeena","Coho","CO",202,"Lower Skeena",1961,"291312","1029395","3.5336512055802713"
"Skeena","Coho","CO",202,"Lower Skeena",1962,"108945","1161062","10.65732250218"
"Skeena","Coho","CO",202,"Lower Skeena",1963,"526504","567760","1.078358379043654"
"Skeena","Coho","CO",202,"Lower Skeena",1964,"264025","498624","1.8885484329135498"
"Skeena","Coho","CO",202,"Lower Skeena",1965,"756017","585649","0.7746505700268644"
"Skeena","Coho","CO",202,"Lower Skeena",1966,"317662","412398","1.2982289351574945"
"Skeena","Coho","CO",202,"Lower Skeena",1967,"153276","486306","3.172747201127378"
"Skeena","Coho","CO",202,"Lower Skeena",1968,"319857","392616","1.227473527232482"
"Skeena","Coho","CO",202,"Lower Skeena",1969,"162823","259760","1.5953520080086965"
"Skeena","Coho","CO",202,"Lower Skeena",1970,"227220","160270","0.7053516415808467"
"Skeena","Coho","CO",202,"Lower Skeena",1971,"185274","134331","0.725039670973801"
"Skeena","Coho","CO",202,"Lower Skeena",1972,"116623","117667","1.0089519220050933"
"Skeena","Coho","CO",202,"Lower Skeena",1973,"72940","157172","2.1548121743899094"
"Skeena","Coho","CO",202,"Lower Skeena",1974,"77480","188554","2.433582860092927"
"Skeena","Coho","CO",202,"Lower Skeena",1975,"42220","217179","5.1439838938891524"
"Skeena","Coho","CO",202,"Lower Skeena",1976,"92007","234860","2.552631864966796"
"Skeena","Coho","CO",202,"Lower Skeena",1977,"56924","297395","5.224422036399409"
"Skeena","Coho","CO",202,"Lower Skeena",1978,"79132","195518","2.470782995501188"
"Skeena","Coho","CO",202,"Lower Skeena",1979,"47984","186979","3.8966947315771923"
"Skeena","Coho","CO",202,"Lower Skeena",1980,"85180","367528","4.314721765672693"
"Skeena","Coho","CO",202,"Lower Skeena",1981,"85195","357896","4.200903808908974"
"Skeena","Coho","CO",202,"Lower Skeena",1982,"46639","474908","10.182636848989043"
"Skeena","Coho","CO",202,"Lower Skeena",1983,"54479","662040","12.15220543695736"
"Skeena","Coho","CO",202,"Lower Skeena",1984,"133513","278406","2.0852351456412483"
"Skeena","Coho","CO",202,"Lower Skeena",1985,"48857","193735","3.965347851894304"
"Skeena","Coho","CO",202,"Lower Skeena",1986,"144410","448073","3.102783740738176"
"Skeena","Coho","CO",202,"Lower Skeena",1987,"149344","511000","3.421630597814442"
"Skeena","Coho","CO",202,"Lower Skeena",1988,"35318","371263","10.51200520980803"
"Skeena","Coho","CO",202,"Lower Skeena",1989,"124207","275035","2.214327694896423"
"Skeena","Coho","CO",202,"Lower Skeena",1990,"186603","269613","1.4448481535666629"
"Skeena","Coho","CO",202,"Lower Skeena",1991,"139204","293826","2.1107583115427717"
"Skeena","Coho","CO",202,"Lower Skeena",1992,"129820","132921","1.0238869203512555"
"Skeena","Coho","CO",202,"Lower Skeena",1993,"61342","126900","2.068729418669101"
"Skeena","Coho","CO",202,"Lower Skeena",1994,"152386","91483","0.6003373013268936"
"Skeena","Coho","CO",202,"Lower Skeena",1995,"59276","164202","2.770126189351508"
"Skeena","Coho","CO",202,"Lower Skeena",1996,"47928","142496","2.973126356200968"
"Skeena","Coho","CO",202,"Lower Skeena",1997,"25919","107589","4.150970330645473"
"Skeena","Coho","CO",202,"Lower Skeena",1998,"115767","143939","1.2433508685549421"
"Skeena","Coho","CO",202,"Lower Skeena",1999,"149768","145889","0.974099941242455"
"Skeena","Coho","CO",202,"Lower Skeena",2000,"62736","146110","2.3289658250446315"
"Skeena","Coho","CO",202,"Lower Skeena",2001,"107616","124268","1.1547353553374964"
"Skeena","Coho","CO",202,"Lower Skeena",2002,"104596","100059","0.9566235802516349"
"Skeena","Coho","CO",202,"Lower Skeena",2003,"116284","83537","0.7183877403598088"
"Skeena","Coho","CO",202,"Lower Skeena",2004,"77815","80198","1.0306239156974877"
"Skeena","Coho","CO",202,"Lower Skeena",2005,"85553","110183","1.2878917162460697"
"Skeena","Coho","CO",202,"Lower Skeena",2006,"59133","182000","3.0778076539326604"
"Skeena","Coho","CO",202,"Lower Skeena",2007,"53504","158460","2.961647727272727"
