"","stock","species","broodyear","spawners","recruits","r0.1","r0.2","r0.3","r0.4","r0.5","r1.1","r1.2","r1.3","r1.4","r1.5","r2","r2.1","r2.2","r2.3","r2.4","r2.5","r3","r3.1","r3.2","r3.3","r3.4","r4","r4.1","r4.2","r4.3","r4.4","r5","r6","r7","r8","stock.id","logRS"
"7044","Igushik-Sockeye","Sockeye",1981,591144,838645,0,0,0,0,0,0,243467,502783,51416,0,NA,0,6742,34236,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.349727851610895
"7045","Igushik-Sockeye","Sockeye",1982,423768,346608,0,0,6544,0,0,0,50848,272741,1045,0,NA,0,7067,8363,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.200991677291671
"7046","Igushik-Sockeye","Sockeye",1983,180438,391104,0,1151,0,27,0,0,105984,247075,1685,0,NA,0,6211,28971,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.773586280810531
"7047","Igushik-Sockeye","Sockeye",1984,184872,522953,0,0,232,0,0,0,30298,419161,3267,0,NA,0,52282,16033,1680,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.03982790015116
"7048","Igushik-Sockeye","Sockeye",1985,212454,1138951,0,0,6293,0,0,0,395498,639188,5889,0,NA,0,50116,41160,809,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.67913744798554
"7049","Igushik-Sockeye","Sockeye",1986,307728,1700597,0,2705,8615,2213,0,0,157348,1497275,7475,0,NA,0,9445,15520,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.70951836895386
"7050","Igushik-Sockeye","Sockeye",1987,169236,445515,0,1607,12589,0,0,0,75588,338281,5679,0,NA,0,2145,9626,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.967936725879608
"7051","Igushik-Sockeye","Sockeye",1988,170454,614898,0,0,0,91,0,0,105973,479542,1659,0,NA,0,5734,21898,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.28299093479172
"7052","Igushik-Sockeye","Sockeye",1989,461610,991784,0,145,2991,0,0,0,213200,693503,5198,0,NA,0,48454,28293,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.764784962902775
"7053","Igushik-Sockeye","Sockeye",1990,365802,1229498,0,46,3116,0,0,166,138198,883941,2186,0,NA,0,95135,106710,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.21226903156703
"7054","Igushik-Sockeye","Sockeye",1991,756126,983939,0,0,905,0,0,0,170953,798731,2464,0,NA,0,2065,8821,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.263355874301906
"7055","Igushik-Sockeye","Sockeye",1992,304920,139561,0,0,2985,0,0,0,30018,91714,323,0,NA,0,5335,9187,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.781547665450272
"7056","Igushik-Sockeye","Sockeye",1993,405564,358174,0,0,0,0,0,0,100426,239151,0,0,NA,0,13737,4862,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.124259789097133
"7057","Igushik-Sockeye","Sockeye",1994,445920,659953,0,0,0,0,0,0,163637,435419,1001,0,NA,0,42976,16920,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.392029056629918
"7058","Igushik-Sockeye","Sockeye",1995,473382,1278256,0,0,0,0,0,0,376062,881256,5961,0,NA,0,6531,8446,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.993349254323248
"7059","Igushik-Sockeye","Sockeye",1996,400746,886426,0,0,0,0,0,0,77032,800393,2787,0,NA,0,807,5344,63,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.793869837538046
"7060","Igushik-Sockeye","Sockeye",1997,127704,99345,0,0,1199,0,0,0,1927,51668,1857,0,NA,0,9522,33171,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.251116445357125
"7061","Igushik-Sockeye","Sockeye",1998,215904,536354,0,0,0,0,0,0,130362,393266,2298,0,NA,0,2907,7521,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.909960526387338
"7062","Igushik-Sockeye","Sockeye",1999,445536,362490,0,0,0,0,0,0,60852,146841,0,0,NA,67,58393,96336,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.206281164019548
"7063","Igushik-Sockeye","Sockeye",2000,413316,767786,0,0,0,0,0,0,53303,660546,3391,0,NA,0,12377,38168,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.619298614917591
"7064","Igushik-Sockeye","Sockeye",2001,409596,490103,0,0,0,392,0,0,31827,442820,2903,0,NA,0,7802,4360,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.179444265043908
"7065","Igushik-Sockeye","Sockeye",2002,123156,495205,0,0,0,0,0,0,235172,202313,5340,0,NA,0,40568,11811,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.39151997379837
"7066","Igushik-Sockeye","Sockeye",2003,194088,2088078,0,0,0,0,0,0,772530,1273848,756,0,NA,0,2017,38927,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2.37568764016501
"7067","Igushik-Sockeye","Sockeye",2004,109650,1835420,0,0,0,0,0,0,596356,1202309,1106,0,NA,0,16999,18650,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2.81773514226888
"7068","Igushik-Sockeye","Sockeye",2005,365712,1579838,0,0,0,0,0,0,326356,1169822,2298,0,NA,0,28674,51683,0,NA,NA,574,431,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.46323145071995
"7069","Igushik-Sockeye","Sockeye",2006,305268,1005266,0,0,1066,0,0,0,187979,782303,2196,0,NA,0,18501,13221,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.19181738277818
"7070","Igushik-Sockeye","Sockeye",2007,415452,608981,0,0,0,0,0,0,160642,422953,970,0,NA,0,16133,7951,333,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.382419984380387
"7071","Igushik-Sockeye","Sockeye",2008,1054704,663846,0,0,0,0,0,0,52687,513178,2844,0,NA,0,38405,56732,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,-0.462965242956821
"7072","Igushik-Sockeye","Sockeye",2009,514188,942097,0,0,0,0,0,0,132117,752041,0,0,NA,0,56134,1805,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.605519284337619
"7073","Igushik-Sockeye","Sockeye",2010,518040,1714570,0,0,0,0,0,0,567823,1132808,0,0,NA,0,500,13439,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.19686513994394
"7074","Igushik-Sockeye","Sockeye",2011,421380,1985101,0,811,0,0,0,0,507823,1460188,2027,0,NA,0,11165,3088,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.54989003403997
"7075","Igushik-Sockeye","Sockeye",2012,193326,686079,0,389,1431,0,0,0,364112,312468,3629,0,NA,0,4050,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.26661489832682
"7076","Igushik-Sockeye","Sockeye",2013,387036,2092762,0,0,0,0,0,0,906913,1180877,1039,0,NA,0,678,3254,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.68772229164647
"7077","Igushik-Sockeye","Sockeye",2014,340590,1857204,0,0,0,0,0,1766,734904,1115187,2,0,NA,0,5345,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.69614800207878
"7078","Wood-Sockeye","Sockeye",1963,721404,1632836,0,0,0,0,0,0,591145,947041,0,0,NA,659,53835,39341,814,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.816874346040143
"7079","Wood-Sockeye","Sockeye",1964,1076112,1286903,0,0,5167,0,0,117,492966,320746,0,0,NA,910,386106,80891,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.178884011156212
"7080","Wood-Sockeye","Sockeye",1965,675156,2021719,0,2071,2100,0,0,595,597032,1024258,4897,0,NA,134,171819,218813,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.0967596433259
"7081","Wood-Sockeye","Sockeye",1966,1208682,2290780,0,0,0,0,0,5584,959032,1205631,5650,316,NA,223,50018,64076,248,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.639361861185357
"7082","Wood-Sockeye","Sockeye",1967,515772,1054264,0,0,7435,328,39,1499,575431,289067,653,0,NA,527,81500,97783,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.714933364753793
"7083","Wood-Sockeye","Sockeye",1968,649344,1154367,0,0,5656,0,0,909,552272,565465,4462,0,NA,0,3926,21677,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.575344798268309
"7084","Wood-Sockeye","Sockeye",1969,604338,989848,0,0,1899,0,0,0,60777,438024,10313,0,NA,0,383878,94957,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.493417751922693
"7085","Wood-Sockeye","Sockeye",1970,1161964,2648102,0,0,0,0,0,3952,1387915,1022201,0,0,NA,4459,179643,49931,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.823731480087691
"7086","Wood-Sockeye","Sockeye",1971,851202,1425140,0,2468,19061,0,0,1697,444270,643532,0,0,NA,0,202945,111167,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.515375865282322
"7087","Wood-Sockeye","Sockeye",1972,430602,1338679,0,1695,11223,0,0,1707,802386,422945,34889,0,NA,0,41828,22008,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.13425435620711
"7088","Wood-Sockeye","Sockeye",1973,330474,1460260,0,645,1261,0,0,1245,233282,1154123,0,0,NA,0,44714,24991,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.48584179352603
"7089","Wood-Sockeye","Sockeye",1974,1708836,5893430,0,0,12417,0,0,2409,3403445,1924881,8334,0,NA,4257,437456,100230,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.23802573414424
"7090","Wood-Sockeye","Sockeye",1975,1270116,6290687,0,0,0,0,0,30667,1796332,2809724,7864,0,NA,0,548783,1097316,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.5999620508518
"7091","Wood-Sockeye","Sockeye",1976,817008,6590536,0,0,0,0,0,1967,2652958,3010833,9227,0,NA,4013,617473,290716,3349,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.08774107281189
"7092","Wood-Sockeye","Sockeye",1977,561828,3824313,0,0,0,0,0,19300,1275546,2444584,0,0,NA,0,55898,27016,0,NA,NA,0,1968,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.91793836905726
"7093","Wood-Sockeye","Sockeye",1978,2267238,3117207,0,0,0,0,0,0,1274166,688659,13288,0,NA,2794,1025110,113191,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.318375058013785
"7094","Wood-Sockeye","Sockeye",1979,1706352,4154669,0,0,0,10445,0,16286,2360529,1708953,1419,0,NA,0,31620,25417,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.889875003693437
"7095","Wood-Sockeye","Sockeye",1980,2969040,1471792,0,0,0,0,0,0,472216,810844,1486,0,NA,0,72534,114712,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,-0.70175796226609
"7096","Wood-Sockeye","Sockeye",1981,1233318,2231913,0,0,0,2310,0,0,613922,1383072,0,0,NA,0,69787,162822,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.593150966792406
"7097","Wood-Sockeye","Sockeye",1982,976470,2085371,0,0,0,0,0,3628,533178,1388423,12821,0,NA,0,125734,21586,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.758758028175158
"7098","Wood-Sockeye","Sockeye",1983,1360968,3326753,0,0,1041,0,0,1359,1839383,1353389,2818,0,NA,0,15114,113650,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.89380054195285
"7099","Wood-Sockeye","Sockeye",1984,1002792,2218822,155,0,0,1241,0,382,586695,1499000,16112,0,NA,0,80679,34558,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.794188314811667
"7100","Wood-Sockeye","Sockeye",1985,939000,3304167,0,8941,16157,563,0,1455,1380822,1822594,3605,0,NA,0,44470,24716,843,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.25812419894945
"7101","Wood-Sockeye","Sockeye",1986,818652,4176305,0,3188,31947,1261,0,2187,1225884,2760108,20885,0,NA,0,52691,78155,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.62952307816492
"7102","Wood-Sockeye","Sockeye",1987,1337172,2897914,0,18995,74929,16959,0,0,1579965,991109,6777,0,NA,148,87905,121126,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.773434231751311
"7103","Wood-Sockeye","Sockeye",1988,866778,3978870,0,7723,18868,4368,0,1124,1850506,1935323,12680,0,NA,0,90117,57212,949,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.52397024973825
"7104","Wood-Sockeye","Sockeye",1989,1186410,5106291,0,2349,19841,0,0,4110,2563487,2443447,2447,0,NA,0,23864,46747,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.45954136830323
"7105","Wood-Sockeye","Sockeye",1990,1069440,3555678,0,5651,23365,5426,0,1442,1122283,1824009,4644,911,NA,1436,301351,264540,0,NA,NA,0,0,619,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.20141061538571
"7106","Wood-Sockeye","Sockeye",1991,1159920,6110265,0,0,8271,0,0,12307,2739167,3167633,65018,0,NA,0,51077,66660,132,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.66161910654228
"7107","Wood-Sockeye","Sockeye",1992,1286250,4539123,0,8953,77658,6088,0,1295,2380886,1931609,0,0,NA,0,85259,45424,1182,NA,NA,0,770,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.26100281342089
"7108","Wood-Sockeye","Sockeye",1993,1176126,3267339,0,13405,1681,4109,0,0,1710296,1233241,2588,0,NA,0,138581,163437,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.02174990556348
"7109","Wood-Sockeye","Sockeye",1994,1471890,5887328,0,0,0,0,0,10892,2990517,2383374,2874,0,NA,489,400066,99116,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.3862549552249
"7110","Wood-Sockeye","Sockeye",1995,1482162,7844736,0,419,0,0,0,7336,4452435,3217087,9319,0,NA,0,117398,40742,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.66634090097041
"7111","Wood-Sockeye","Sockeye",1996,1649598,7529945,0,0,0,0,0,0,3104643,4383745,21333,0,NA,0,2900,17323,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.51835611580357
"7112","Wood-Sockeye","Sockeye",1997,1512396,1237317,0,0,0,0,0,0,204615,584427,25529,0,NA,0,194836,227699,181,NA,NA,0,0,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,-0.200749822490498
"7113","Wood-Sockeye","Sockeye",1998,1755768,6866963,0,0,749,0,0,2776,3038334,3535683,5315,0,NA,900,148017,134875,314,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.36381557350258
"7114","Wood-Sockeye","Sockeye",1999,1512426,5621105,0,1095,0,0,0,725,2291700,2609499,8219,0,NA,448,399871,309514,0,NA,NA,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.31281327968953
"7115","Wood-Sockeye","Sockeye",2000,1300026,7238919,0,0,0,0,0,4297,3280705,3230094,60785,0,NA,0,112748,550290,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.71708762159011
"7116","Wood-Sockeye","Sockeye",2001,1458732,8311690,0,0,0,0,0,0,2176259,5495801,13527,0,NA,0,562702,62044,0,NA,NA,1357,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.74009539241413
"7117","Wood-Sockeye","Sockeye",2002,1283682,8408982,0,0,27856,0,0,44386,5937284,2121063,0,0,NA,0,236545,41849,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.8795679092421
"7118","Wood-Sockeye","Sockeye",2003,1459782,8340090,0,0,0,0,0,4140,5350246,2811164,49756,0,NA,0,37753,87032,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.74278689817619
"7119","Wood-Sockeye","Sockeye",2004,1543392,8066084,0,0,0,0,0,10784,3914077,3867603,23501,0,NA,0,112868,137251,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.65368551881424
"7120","Wood-Sockeye","Sockeye",2005,1496550,6718864,0,0,0,1713,0,0,2515743,3860079,9698,0,NA,0,235871,95463,297,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.50175663358036
"7121","Wood-Sockeye","Sockeye",2006,4008102,8034985,0,0,405,2357,0,40677,4545900,3188318,16184,0,NA,2334,185857,52955,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.695487319794589
"7122","Wood-Sockeye","Sockeye",2007,1528086,2826071,0,107,0,0,0,2506,1466827,1145265,1276,0,NA,0,175482,34609,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.614871435913673
"7123","Wood-Sockeye","Sockeye",2008,1724676,3221129,0,687,0,0,0,0,1307146,1776720,20585,0,NA,0,47807,67158,1026,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0.624692712466271
"7124","Wood-Sockeye","Sockeye",2009,1319232,3721140,0,0,0,0,0,1790,1383004,2057087,0,0,NA,1627,209068,68012,553,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.03698032385667
"7125","Wood-Sockeye","Sockeye",2010,1804344,7127173,0,0,6301,0,0,41826,4798047,1989083,13533,3883,NA,1238,214842,58421,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.37371757128983
"7126","Wood-Sockeye","Sockeye",2011,1098006,5649576,0,0,0,1229,0,10412,2666460,2859737,1099,0,NA,2946,105680,1099,0,NA,NA,0,0,913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.63808469054132
"7127","Wood-Sockeye","Sockeye",2012,764211,4655415,0,0,4175,0,0,77215,3133423,1384226,0,0,NA,0,56376,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1.8069424081406
"7128","Wood-Sockeye","Sockeye",2013,1183348,12363438,0,0,0,0,0,207823,9677410,2368581,76,0,NA,0,57517,52030,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.34639585958272
"7129","Wood-Sockeye","Sockeye",2014,2764614,24560850,0,0,3135,0,0,163321,20246492,3790599,975,0,NA,3535,340940,11853,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.18425268874155
"7130","Togiak-Sockeye","Sockeye",1956,225000,460869,0,0,3740,0,0,0,113914,306119,957,0,NA,0,22301,13428,0,NA,NA,0,102,308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.717013435550742
"7131","Togiak-Sockeye","Sockeye",1957,25000,182459,0,2336,4619,0,0,0,48410,69528,0,0,NA,225,20252,35663,0,NA,NA,0,1426,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.98764966538081
"7132","Togiak-Sockeye","Sockeye",1958,72000,269814,0,491,1673,0,0,1295,68161,114719,0,0,NA,96,58819,24560,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.32106671370045
"7133","Togiak-Sockeye","Sockeye",1959,209640,296077,0,0,308,0,0,95,141475,91668,0,0,NA,0,55503,6939,0,NA,NA,0,0,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.345227781695952
"7134","Togiak-Sockeye","Sockeye",1960,162810,541480,0,0,2356,0,0,0,191282,273523,243,0,NA,0,22044,51876,138,NA,NA,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.20172225457416
"7135","Togiak-Sockeye","Sockeye",1961,122254,340210,0,915,3168,44,0,58,84542,216240,643,0,NA,0,15400,19162,0,NA,NA,0,0,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.02346222634749
"7136","Togiak-Sockeye","Sockeye",1962,61952,170068,0,0,7022,91,0,0,47953,102349,115,0,NA,0,4431,8107,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.00983846541748
"7137","Togiak-Sockeye","Sockeye",1963,116196,152062,0,0,1787,0,0,0,42570,65106,84,0,NA,13,18386,24061,0,NA,NA,0,55,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.269009911999281
"7138","Togiak-Sockeye","Sockeye",1964,104874,174978,0,106,1108,0,0,96,42747,84303,0,0,NA,0,40549,6069,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.511900622154092
"7139","Togiak-Sockeye","Sockeye",1965,96486,405599,0,169,1798,0,0,86,154117,180998,0,0,NA,27,31234,37109,61,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.43596706669076
"7140","Togiak-Sockeye","Sockeye",1966,104198,641763,0,1144,5546,0,0,0,199888,419478,1417,0,NA,0,4228,9384,225,NA,NA,0,140,313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.81792614137845
"7141","Togiak-Sockeye","Sockeye",1967,81330,181217,0,735,5610,61,0,0,18347,98966,915,0,NA,0,16264,40259,60,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.801180256014017
"7142","Togiak-Sockeye","Sockeye",1968,49918,262624,0,325,1198,134,0,0,49069,189940,2995,0,NA,0,6071,12892,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.66034169229128
"7143","Togiak-Sockeye","Sockeye",1969,116666,216333,0,174,5427,0,0,0,27974,141807,3218,0,NA,0,25045,12500,188,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.617503735689435
"7144","Togiak-Sockeye","Sockeye",1970,202896,408284,0,53,1227,0,0,0,53906,226059,716,0,NA,0,55277,70405,339,NA,NA,0,136,166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.699269478192763
"7145","Togiak-Sockeye","Sockeye",1971,200242,558181,0,185,4283,0,0,0,106131,316634,1304,0,NA,0,62028,67616,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.02515664745568
"7146","Togiak-Sockeye","Sockeye",1972,78570,303605,0,398,2076,278,0,392,93022,150134,2498,0,NA,0,21156,33651,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.35173756723634
"7147","Togiak-Sockeye","Sockeye",1973,106930,653500,0,628,9568,0,0,0,151026,441650,732,0,NA,0,18417,31479,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.81016811829571
"7148","Togiak-Sockeye","Sockeye",1974,103592,703838,0,436,2385,203,0,0,271491,307426,2693,0,NA,0,73071,45279,651,NA,NA,0,0,203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.91608810927493
"7149","Togiak-Sockeye","Sockeye",1975,180562,1199909,0,709,7086,0,0,0,195448,848471,2153,0,NA,0,86678,59364,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.89392679046891
"7150","Togiak-Sockeye","Sockeye",1976,189390,1068657,0,118,1468,101,0,0,188543,558049,3712,0,NA,0,141951,174715,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.73034961787322
"7151","Togiak-Sockeye","Sockeye",1977,162534,883990,0,0,4638,0,0,0,231526,616719,3582,0,NA,0,13954,13571,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.69355853970315
"7152","Togiak-Sockeye","Sockeye",1978,306176,681617,0,0,11841,233,0,0,149178,429637,711,0,NA,0,65010,25007,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.800307816510628
"7153","Togiak-Sockeye","Sockeye",1979,198238,582868,0,1289,907,0,0,230,269778,292511,1681,0,NA,0,11808,4627,37,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.07849241657172
"7154","Togiak-Sockeye","Sockeye",1980,526750,305047,0,0,4755,1176,0,0,44602,224428,323,0,NA,0,10397,19366,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,-0.546260189588164
"7155","Togiak-Sockeye","Sockeye",1981,307130,344617,0,2290,11487,74,0,0,53352,245248,571,0,NA,0,14991,16366,238,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.115162544711403
"7156","Togiak-Sockeye","Sockeye",1982,288674,425197,0,0,15902,0,0,198,109251,254521,5345,0,NA,0,14091,25531,358,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.387254567210921
"7157","Togiak-Sockeye","Sockeye",1983,212640,1245992,0,747,2695,2223,0,215,284993,923783,1858,0,NA,0,8526,20952,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,1.76808668381611
"7158","Togiak-Sockeye","Sockeye",1984,150978,167004,0,0,14259,154,0,0,21414,109255,1045,0,NA,0,4130,16598,149,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.100883633389631
"7159","Togiak-Sockeye","Sockeye",1985,153482,350671,0,222,6667,226,0,0,35244,194360,801,0,NA,117,35480,76815,739,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,0.82626516565998
