stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Misc. Widgeon_2017_41,Misc. Widgeon,27,2017,2021,41,139,83,NA,NA,NA,32,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_42,Misc. Widgeon,27,2017,2021,42,139,83,NA,NA,NA,47,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_43,Misc. Widgeon,27,2017,2021,43,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_51,Misc. Widgeon,27,2017,2022,51,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_52,Misc. Widgeon,27,2017,2022,52,139,83,NA,NA,NA,49,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_53,Misc. Widgeon,27,2017,2022,53,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_62,Misc. Widgeon,27,2017,2023,62,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_63,Misc. Widgeon,27,2017,2023,63,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_64,Misc. Widgeon,27,2017,2023,64,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2017_72,Misc. Widgeon,27,2017,2024,72,139,83,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_21,Misc. Widgeon,27,2018,2020,21,171,68,NA,NA,NA,4,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_31,Misc. Widgeon,27,2018,2021,31,171,68,NA,NA,NA,67,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_32,Misc. Widgeon,27,2018,2021,32,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_41,Misc. Widgeon,27,2018,2022,41,171,68,NA,NA,NA,21,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_42,Misc. Widgeon,27,2018,2022,42,171,68,NA,NA,NA,117,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_43,Misc. Widgeon,27,2018,2022,43,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_51,Misc. Widgeon,27,2018,2023,51,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_52,Misc. Widgeon,27,2018,2023,52,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_53,Misc. Widgeon,27,2018,2023,53,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_62,Misc. Widgeon,27,2018,2024,62,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_63,Misc. Widgeon,27,2018,2024,63,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_64,Misc. Widgeon,27,2018,2024,64,171,68,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2018_72,Misc. Widgeon,27,2018,2025,72,171,68,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2019_21,Misc. Widgeon,27,2019,2021,21,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_31,Misc. Widgeon,27,2019,2022,31,176,88,NA,NA,NA,92,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_32,Misc. Widgeon,27,2019,2022,32,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_41,Misc. Widgeon,27,2019,2023,41,176,88,NA,NA,NA,84,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_42,Misc. Widgeon,27,2019,2023,42,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_43,Misc. Widgeon,27,2019,2023,43,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_51,Misc. Widgeon,27,2019,2024,51,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_52,Misc. Widgeon,27,2019,2024,52,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_53,Misc. Widgeon,27,2019,2024,53,176,88,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2019_62,Misc. Widgeon,27,2019,2025,62,176,88,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2019_63,Misc. Widgeon,27,2019,2025,63,176,88,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2019_64,Misc. Widgeon,27,2019,2025,64,176,88,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2020_21,Misc. Widgeon,27,2020,2022,21,248,94,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2020_31,Misc. Widgeon,27,2020,2023,31,248,94,NA,NA,NA,40,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2020_32,Misc. Widgeon,27,2020,2023,32,248,94,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2020_41,Misc. Widgeon,27,2020,2024,41,248,94,NA,NA,NA,233,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2020_42,Misc. Widgeon,27,2020,2024,42,248,94,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2020_43,Misc. Widgeon,27,2020,2024,43,248,94,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2020_51,Misc. Widgeon,27,2020,2025,51,248,94,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2020_52,Misc. Widgeon,27,2020,2025,52,248,94,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2020_53,Misc. Widgeon,27,2020,2025,53,248,94,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2021_21,Misc. Widgeon,27,2021,2023,21,124,62,NA,NA,NA,0,NA,NA,"Historic flooding event with ""no expected serious impacts on egg-fry survival""",post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2021_31,Misc. Widgeon,27,2021,2024,31,124,62,NA,NA,NA,25,NA,NA,"Historic flooding event with ""no expected serious impacts on egg-fry survival""",post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2021_32,Misc. Widgeon,27,2021,2024,32,124,62,NA,NA,NA,0,NA,NA,"Historic flooding event with ""no expected serious impacts on egg-fry survival""",post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2021_41,Misc. Widgeon,27,2021,2025,41,124,62,NA,NA,NA,NA,NA,NA,"Historic flooding event with ""no expected serious impacts on egg-fry survival""",in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2021_42,Misc. Widgeon,27,2021,2025,42,124,62,NA,NA,NA,NA,NA,NA,"Historic flooding event with ""no expected serious impacts on egg-fry survival""",in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2021_43,Misc. Widgeon,27,2021,2025,43,124,62,NA,NA,NA,NA,NA,NA,"Historic flooding event with ""no expected serious impacts on egg-fry survival""",in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2022_21,Misc. Widgeon,27,2022,2024,21,223,66,NA,NA,NA,0,NA,NA,NA,post-RSA,Manual,5,NA,Exclude: Misc stock.,Exclude: Misc stock
Misc. Widgeon_2022_31,Misc. Widgeon,27,2022,2025,31,223,66,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2022_32,Misc. Widgeon,27,2022,2025,32,223,66,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Exclude: Misc stock.,Exclude: in-season data. Extremely small sample size.
Misc. Widgeon_2023_21,Misc. Widgeon,27,2023,2025,21,68,34,NA,NA,NA,NA,NA,NA,NA,in-season-based,"scales from in-season catches, removed unlikely ages and biased gear types",5,NA,Include,Exclude: in-season data. Extremely small sample size.
Misc. Harrison/Lillooet_1948_21,Misc. Harrison/Lillooet,28,1948,1950,21,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_31,Misc. Harrison/Lillooet,28,1948,1951,31,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_32,Misc. Harrison/Lillooet,28,1948,1951,32,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_41,Misc. Harrison/Lillooet,28,1948,1952,41,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_42,Misc. Harrison/Lillooet,28,1948,1952,42,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_43,Misc. Harrison/Lillooet,28,1948,1952,43,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_51,Misc. Harrison/Lillooet,28,1948,1953,51,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_52,Misc. Harrison/Lillooet,28,1948,1953,52,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_53,Misc. Harrison/Lillooet,28,1948,1953,53,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_62,Misc. Harrison/Lillooet,28,1948,1954,62,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_63,Misc. Harrison/Lillooet,28,1948,1954,63,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_64,Misc. Harrison/Lillooet,28,1948,1954,64,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1948_72,Misc. Harrison/Lillooet,28,1948,1955,72,12404,5370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_21,Misc. Harrison/Lillooet,28,1949,1951,21,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_31,Misc. Harrison/Lillooet,28,1949,1952,31,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_32,Misc. Harrison/Lillooet,28,1949,1952,32,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_41,Misc. Harrison/Lillooet,28,1949,1953,41,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_42,Misc. Harrison/Lillooet,28,1949,1953,42,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_43,Misc. Harrison/Lillooet,28,1949,1953,43,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_51,Misc. Harrison/Lillooet,28,1949,1954,51,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_52,Misc. Harrison/Lillooet,28,1949,1954,52,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_53,Misc. Harrison/Lillooet,28,1949,1954,53,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_62,Misc. Harrison/Lillooet,28,1949,1955,62,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_63,Misc. Harrison/Lillooet,28,1949,1955,63,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_64,Misc. Harrison/Lillooet,28,1949,1955,64,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1949_72,Misc. Harrison/Lillooet,28,1949,1956,72,2413,1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_21,Misc. Harrison/Lillooet,28,1950,1952,21,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_31,Misc. Harrison/Lillooet,28,1950,1953,31,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_32,Misc. Harrison/Lillooet,28,1950,1953,32,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_41,Misc. Harrison/Lillooet,28,1950,1954,41,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_42,Misc. Harrison/Lillooet,28,1950,1954,42,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_43,Misc. Harrison/Lillooet,28,1950,1954,43,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_51,Misc. Harrison/Lillooet,28,1950,1955,51,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_52,Misc. Harrison/Lillooet,28,1950,1955,52,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_53,Misc. Harrison/Lillooet,28,1950,1955,53,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_62,Misc. Harrison/Lillooet,28,1950,1956,62,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_63,Misc. Harrison/Lillooet,28,1950,1956,63,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_64,Misc. Harrison/Lillooet,28,1950,1956,64,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1950_72,Misc. Harrison/Lillooet,28,1950,1957,72,338,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_21,Misc. Harrison/Lillooet,28,1951,1953,21,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_31,Misc. Harrison/Lillooet,28,1951,1954,31,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_32,Misc. Harrison/Lillooet,28,1951,1954,32,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_41,Misc. Harrison/Lillooet,28,1951,1955,41,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_42,Misc. Harrison/Lillooet,28,1951,1955,42,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_43,Misc. Harrison/Lillooet,28,1951,1955,43,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_51,Misc. Harrison/Lillooet,28,1951,1956,51,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_52,Misc. Harrison/Lillooet,28,1951,1956,52,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_53,Misc. Harrison/Lillooet,28,1951,1956,53,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_62,Misc. Harrison/Lillooet,28,1951,1957,62,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_63,Misc. Harrison/Lillooet,28,1951,1957,63,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_64,Misc. Harrison/Lillooet,28,1951,1957,64,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1951_72,Misc. Harrison/Lillooet,28,1951,1958,72,411,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_21,Misc. Harrison/Lillooet,28,1952,1954,21,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_31,Misc. Harrison/Lillooet,28,1952,1955,31,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_32,Misc. Harrison/Lillooet,28,1952,1955,32,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_41,Misc. Harrison/Lillooet,28,1952,1956,41,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_42,Misc. Harrison/Lillooet,28,1952,1956,42,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_43,Misc. Harrison/Lillooet,28,1952,1956,43,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_51,Misc. Harrison/Lillooet,28,1952,1957,51,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_52,Misc. Harrison/Lillooet,28,1952,1957,52,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_53,Misc. Harrison/Lillooet,28,1952,1957,53,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_62,Misc. Harrison/Lillooet,28,1952,1958,62,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_63,Misc. Harrison/Lillooet,28,1952,1958,63,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_64,Misc. Harrison/Lillooet,28,1952,1958,64,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1952_72,Misc. Harrison/Lillooet,28,1952,1959,72,6201,2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_21,Misc. Harrison/Lillooet,28,1953,1955,21,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_31,Misc. Harrison/Lillooet,28,1953,1956,31,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_32,Misc. Harrison/Lillooet,28,1953,1956,32,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_41,Misc. Harrison/Lillooet,28,1953,1957,41,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_42,Misc. Harrison/Lillooet,28,1953,1957,42,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_43,Misc. Harrison/Lillooet,28,1953,1957,43,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_51,Misc. Harrison/Lillooet,28,1953,1958,51,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_52,Misc. Harrison/Lillooet,28,1953,1958,52,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_53,Misc. Harrison/Lillooet,28,1953,1958,53,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_62,Misc. Harrison/Lillooet,28,1953,1959,62,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_63,Misc. Harrison/Lillooet,28,1953,1959,63,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_64,Misc. Harrison/Lillooet,28,1953,1959,64,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1953_72,Misc. Harrison/Lillooet,28,1953,1960,72,511,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1954_21,Misc. Harrison/Lillooet,28,1954,1956,21,279,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1954_31,Misc. Harrison/Lillooet,28,1954,1957,31,279,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
Misc. Harrison/Lillooet_1954_32,Misc. Harrison/Lillooet,28,1954,1957,32,279,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Exclude: Misc stock.,NA
